taxon	projection	kingdom	phylum	class	order	family	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8
Bacteria||Acidobacteriota||Acidobacteriae||GOUTB8||Incertae Sedis	full	Bacteria	Acidobacteriota	Acidobacteriae	GOUTB8	Incertae Sedis	-4.00330790330366e-06	-1.41679703520261e-05	-7.04656672161513e-06	-1.79063901220092e-05	-4.44422324017514e-06	-1.63894683562926e-05	-1.96355304245599e-06	4.04774206805874e-06
Bacteria||Acidobacteriota||Acidobacteriae||Incertae Sedis||Incertae Sedis	full	Bacteria	Acidobacteriota	Acidobacteriae	Incertae Sedis	Incertae Sedis	-2.27363303611621e-06	-1.56747431001696e-05	-4.06925407614991e-06	-4.79214113499052e-06	7.82046179611094e-06	-4.09020561123071e-06	-6.47316071358515e-06	8.90598193863624e-06
Bacteria||Acidobacteriota||Acidobacteriae||NA||NA	full	Bacteria	Acidobacteriota	Acidobacteriae	NA	NA	-8.55270785365355e-05	-0.000206344364627844	-6.30647430911311e-05	-0.000263321492339469	0.000177364232395342	-0.000210729911728889	-0.000351832415697775	0.000147122837895475
Bacteria||Acidobacteriota||Acidobacteriae||OPB3||Incertae Sedis	full	Bacteria	Acidobacteriota	Acidobacteriae	OPB3	Incertae Sedis	-2.4415410221337e-06	-1.77012630611366e-05	-9.38726579303894e-06	-5.29468381682665e-06	2.03430584386795e-05	-2.03469606889853e-05	-2.64590162569723e-05	4.43312027510397e-06
Bacteria||Acidobacteriota||Acidobacteriae||PAUC26f||Incertae Sedis	full	Bacteria	Acidobacteriota	Acidobacteriae	PAUC26f	Incertae Sedis	-1.75584074330021e-05	-3.49164343743229e-05	-1.54892470440724e-05	-9.50389060976205e-05	2.66340892549118e-05	-6.72335454644224e-05	-0.00011610676448153	6.93651903380618e-05
Bacteria||Acidobacteriota||Acidobacteriae||Solibacterales||Solibacteraceae	full	Bacteria	Acidobacteriota	Acidobacteriae	Solibacterales	Solibacteraceae	-0.000224629907569612	-0.000677893640114443	-0.000270118206021363	-0.000919222540203533	0.000343685302209449	-0.00064427546761568	-0.00120780581592477	0.000643702675945661
Bacteria||Acidobacteriota||Acidobacteriae||Subgroup 12||Incertae Sedis	full	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 12	Incertae Sedis	-1.39736451655124e-05	-4.66032101965244e-05	-6.92479101453085e-06	-6.72702662199989e-05	8.64347936309727e-06	-5.08455634117518e-05	-3.65181492569584e-05	4.81176285775106e-05
Bacteria||Acidobacteriota||Acidobacteriae||Subgroup 13||Incertae Sedis	full	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 13	Incertae Sedis	-6.11803583934004e-05	-0.000249020326366035	3.83710923863004e-05	-0.000147155074937202	0.000142666034036383	-0.000116119862902459	-0.000205062355969774	0.000154771371311455
Bacteria||Acidobacteriota||Acidobacteriae||Subgroup 15||Incertae Sedis	full	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 15	Incertae Sedis	-3.08404252358528e-05	-6.58302248335417e-05	-1.55267579191945e-05	-8.70971507644609e-05	3.02793521687904e-05	-3.12899801208825e-05	-5.4390628920186e-05	8.10812075530045e-05
Bacteria||Acidobacteriota||Acidobacteriae||Subgroup 2||Incertae Sedis	full	Bacteria	Acidobacteriota	Acidobacteriae	Subgroup 2	Incertae Sedis	-0.000326146977286442	-0.00059314060619006	-0.000292819407975889	-0.00116792186546867	0.000601214253295686	-0.000647856674880425	-0.00129535575305031	0.000952088290637229
Bacteria||Acidobacteriota||Acidobacteriae||TSBb06||Incertae Sedis	full	Bacteria	Acidobacteriota	Acidobacteriae	TSBb06	Incertae Sedis	-4.07881805566409e-06	-2.15022824066232e-05	-1.16666878929977e-05	-1.38241560630672e-05	8.46765031476575e-06	2.63990702049421e-05	-1.7473685604908e-05	7.20190494287009e-06
Bacteria||Acidobacteriota||Acidobacteriae||Terriglobales||Acidobacteriaceae (Subgroup 1)	full	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Acidobacteriaceae (Subgroup 1)	-0.000363367399572299	-0.000739038623158318	-0.000369126225513231	-0.00141144635697121	0.000625609278954411	-0.000933925680777132	-0.00135788574982611	0.000814960334078994
Bacteria||Acidobacteriota||Acidobacteriae||Terriglobales||Incertae Sedis	full	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Incertae Sedis	-0.000185536443428971	-0.000252419130379015	-0.000235480476687221	-0.000489859721355129	-0.000275531990987952	-6.09757352860035e-05	-0.000765169878695594	5.74191117487265e-05
Bacteria||Acidobacteriota||Acidobacteriae||Terriglobales||Koribacteraceae	full	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	Koribacteraceae	-0.000111148558987728	-0.000293409048587955	-8.83417731703847e-05	-0.000442178735356607	0.000177653441210876	-0.00033163175963167	-0.000494219211899413	0.000303704857322283
Bacteria||Acidobacteriota||Acidobacteriae||Terriglobales||NA	full	Bacteria	Acidobacteriota	Acidobacteriae	Terriglobales	NA	-9.27012929089288e-05	-0.000124408408684901	-0.000149484128682391	-0.00039853051903644	0.000240872751572019	-0.000335325147763725	-0.000369265891337552	0.000320895591192181
Bacteria||Acidobacteriota||Aminicenantia||Aminicenantales||Aminicenantaceae	full	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Aminicenantaceae	-8.33241272331875e-05	-0.000163122134652798	-0.000124733463624582	-0.00038789869783249	0.000148528509182729	-0.000337610667999992	-0.000387881105655562	0.000225362094956291
Bacteria||Acidobacteriota||Blastocatellia||11-24||Incertae Sedis	full	Bacteria	Acidobacteriota	Blastocatellia	11-24	Incertae Sedis	-0.000207959042209617	-0.000381063177554864	-0.000286442992246724	-0.00111979508938337	0.00067008088103093	-0.000779772089907509	-0.00102625084116194	0.00075817739543043
Bacteria||Acidobacteriota||Blastocatellia||Blastocatellales||Blastocatellaceae	full	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	-0.000500800718601441	-0.00100280887153308	-0.000484808764559883	-0.00195006182062141	0.000618111388440373	-0.00154611336219353	-0.00209558178778447	0.00100403195279198
Bacteria||Acidobacteriota||Blastocatellia||DS-100||Incertae Sedis	full	Bacteria	Acidobacteriota	Blastocatellia	DS-100	Incertae Sedis	-7.35428265341476e-05	-0.000140023266603806	-6.51781696387541e-05	-0.000355021255833042	0.000222718020141073	-0.000332740208114941	-0.000366705784751734	0.000270467257371425
Bacteria||Acidobacteriota||Blastocatellia||Elev-16S-573||Incertae Sedis	full	Bacteria	Acidobacteriota	Blastocatellia	Elev-16S-573	Incertae Sedis	-8.99613586296486e-06	-2.24650868341891e-05	-8.03019377031302e-06	-2.62845396988599e-05	1.84325061117986e-05	-1.72029946744547e-05	-4.25472317674612e-05	4.07406789210461e-05
Bacteria||Acidobacteriota||Blastocatellia||NA||NA	full	Bacteria	Acidobacteriota	Blastocatellia	NA	NA	-1.00371723944982e-05	-1.78142651299404e-05	3.94487511730269e-06	-2.50600071524103e-05	1.45823265868935e-05	-5.67771069433571e-05	-1.86203410163931e-05	1.20082034196484e-05
Bacteria||Acidobacteriota||Blastocatellia||Pyrinomonadales||Pyrinomonadaceae	full	Bacteria	Acidobacteriota	Blastocatellia	Pyrinomonadales	Pyrinomonadaceae	-0.000255711120764134	-0.000335900682916982	-0.000569082804177243	-0.00141571584402403	0.000640401982999604	-0.00100532268669362	-0.00155756236686545	0.000876440687273726
Bacteria||Acidobacteriota||FFCH5909||Incertae Sedis||Incertae Sedis	full	Bacteria	Acidobacteriota	FFCH5909	Incertae Sedis	Incertae Sedis	0	0	0	0	0	0	0	0
Bacteria||Acidobacteriota||Holophagae||Acanthopleuribacterales||Acanthopleuribacteraceae	full	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	-6.39611635283808e-06	-1.21026888553974e-05	-1.22718272165069e-05	-5.38189182599433e-05	2.25023246188168e-05	-3.78458459909046e-05	-5.35069700645807e-05	1.95251652357616e-05
Bacteria||Acidobacteriota||Holophagae||Holophagales||Holophagaceae	full	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	-0.00018495355268353	-0.000293163117914357	-0.000182405393297352	-0.000814460815942539	0.000413316658207055	-0.000617509445231314	-0.000740645000316808	0.000582353904611161
Bacteria||Acidobacteriota||Holophagae||Subgroup 7||Incertae Sedis	full	Bacteria	Acidobacteriota	Holophagae	Subgroup 7	Incertae Sedis	-0.00019680694197747	-0.000388921675395892	-0.000358863090030228	-0.0011659383972634	0.000642260375922914	-0.00073251206657219	-0.0012809353742829	0.0006565786362404
Bacteria||Acidobacteriota||NA||NA||NA	full	Bacteria	Acidobacteriota	NA	NA	NA	-3.92197456051741e-05	-8.32595414345218e-05	-6.18651569186753e-05	-0.000154114394064223	0.000109422227274457	-0.000133799452633165	-0.000188824219371017	7.22591049812814e-05
Bacteria||Acidobacteriota||ODP1230B23||02||Incertae Sedis	full	Bacteria	Acidobacteriota	ODP1230B23	02	Incertae Sedis	3.18679699074437e-08	7.74415678732081e-08	1.02836636298526e-07	-8.94724944001053e-08	4.0178654571555e-08	-3.56114212452493e-07	2.38438809340681e-07	3.51996293339801e-07
Bacteria||Acidobacteriota||Subgroup 11||Incertae Sedis||Incertae Sedis	full	Bacteria	Acidobacteriota	Subgroup 11	Incertae Sedis	Incertae Sedis	-2.04965721622646e-05	-0.000107178712295011	7.18847587093375e-06	-6.79422975229839e-05	9.91635069151925e-05	-0.000128289928550563	-0.000107788153952952	6.80518546720904e-05
Bacteria||Acidobacteriota||Subgroup 18||Incertae Sedis||Incertae Sedis	full	Bacteria	Acidobacteriota	Subgroup 18	Incertae Sedis	Incertae Sedis	-2.99442485571389e-05	-9.70845735188746e-05	-4.20793843408199e-05	-0.000128314392082512	7.77873829126768e-05	-1.69507564468632e-05	-9.52052594674138e-05	9.82675674082567e-05
Bacteria||Acidobacteriota||Subgroup 19||Incertae Sedis||Incertae Sedis	full	Bacteria	Acidobacteriota	Subgroup 19	Incertae Sedis	Incertae Sedis	-2.34070226906107e-07	-1.47282086513919e-06	9.74206794140388e-07	4.28375769353543e-07	-1.38438117474437e-06	-3.22419925272772e-06	-4.82151137699757e-06	1.78794649798591e-06
Bacteria||Acidobacteriota||Subgroup 20||Incertae Sedis||Incertae Sedis	full	Bacteria	Acidobacteriota	Subgroup 20	Incertae Sedis	Incertae Sedis	-8.21974474279102e-06	-2.13956272894709e-06	-6.83461962824265e-06	-3.57063437385768e-05	-6.31827680600942e-06	-8.85542416155434e-07	-4.39717404098929e-05	3.47816343325889e-06
Bacteria||Acidobacteriota||Subgroup 21||Incertae Sedis||Incertae Sedis	full	Bacteria	Acidobacteriota	Subgroup 21	Incertae Sedis	Incertae Sedis	-0.00111039517775586	-0.00227513261915447	-0.00110415780224525	0.000144111356910635	0.00256954687369317	0.00140169030204422	-0.000439116333683207	-0.000603036096672162
Bacteria||Acidobacteriota||Subgroup 22||Incertae Sedis||Incertae Sedis	full	Bacteria	Acidobacteriota	Subgroup 22	Incertae Sedis	Incertae Sedis	-7.50489374702293e-05	-0.000181777773160778	-6.63823877196673e-05	-0.00035001566839166	0.000249182533060012	-0.000336319216098949	-0.00038498583294629	0.000228465116987777
Bacteria||Acidobacteriota||Subgroup 25||Incertae Sedis||Incertae Sedis	full	Bacteria	Acidobacteriota	Subgroup 25	Incertae Sedis	Incertae Sedis	-0.000113741511872326	-0.000144365078209981	1.12370116210077e-05	-0.000192347859937803	2.47796985953699e-05	-7.13176853626555e-05	-0.000141056157829841	0.00010376243427452
Bacteria||Acidobacteriota||Subgroup 26||Incertae Sedis||Incertae Sedis	full	Bacteria	Acidobacteriota	Subgroup 26	Incertae Sedis	Incertae Sedis	-3.10185997923404e-06	-5.52353152603345e-06	-1.0291089095314e-05	-2.87437851922309e-05	6.32844698284043e-06	-2.13420172137404e-05	-3.14254199443908e-05	1.19149798985156e-05
Bacteria||Acidobacteriota||Subgroup 5||Incertae Sedis||Incertae Sedis	full	Bacteria	Acidobacteriota	Subgroup 5	Incertae Sedis	Incertae Sedis	-0.00010860674092946	-0.000262355631751261	-0.000147291429028682	-0.000455771531912737	0.000250306936136849	-0.000454642118813002	-0.000463806522730701	0.000261337961802549
Bacteria||Acidobacteriota||Thermoanaerobaculia||Thermoanaerobaculales||Thermoanaerobaculaceae	full	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	-0.000240130459591637	-0.00044924445600199	-0.000318331357593196	-0.00127761811457779	0.000514045753575562	-0.00102189689795638	-0.00133621373003834	0.000803576569829055
Bacteria||Acidobacteriota||Vicinamibacteria||NA||NA	full	Bacteria	Acidobacteriota	Vicinamibacteria	NA	NA	7.14528701022695e-08	3.62788591979406e-07	-4.20400554540033e-07	3.28375622832643e-07	-1.56846618952509e-07	5.58035010585531e-08	-9.15356694082208e-08	-6.72150502877065e-08
Bacteria||Acidobacteriota||Vicinamibacteria||Subgroup 17||Incertae Sedis	full	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup 17	Incertae Sedis	-0.000315348445136144	-0.000366533705363049	-0.000400558795561217	-0.0015373547113021	0.00051645354249644	-0.000843604840670849	-0.00148928958733335	0.000828589017838627
Bacteria||Acidobacteriota||Vicinamibacteria||Subgroup 9||Incertae Sedis	full	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup 9	Incertae Sedis	-8.86323648325108e-06	-2.739592165101e-05	6.33899983151303e-06	-1.03243944495442e-05	2.63688196968594e-05	-1.20204164533746e-05	-1.81588419624058e-05	-6.83864473864462e-06
Bacteria||Acidobacteriota||Vicinamibacteria||Vicinamibacterales||Incertae Sedis	full	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Incertae Sedis	-0.000254776877754023	-7.89530182927745e-05	-0.000429530318793026	-0.000886675523501101	-0.000499625131999409	-0.000612595728908299	-0.000930749390320033	8.69108968912597e-05
Bacteria||Acidobacteriota||Vicinamibacteria||Vicinamibacterales||NA	full	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	NA	-7.48683652427581e-06	-1.99863424181791e-05	-2.57878663929945e-06	-1.23064051770476e-05	2.49138718974164e-05	-2.23932785524356e-05	-2.32978281991189e-05	-1.44625784188839e-06
Bacteria||Acidobacteriota||Vicinamibacteria||Vicinamibacterales||Vicinamibacteraceae	full	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	-0.000331347716399852	-0.000535507035407503	-0.000544025579292378	-0.00151056418114671	0.000228171817612579	-0.00117855880288157	-0.00165226856476044	0.000757728590711747
Bacteria||Acidobacteriota||c5LKS83||Incertae Sedis||Incertae Sedis	full	Bacteria	Acidobacteriota	c5LKS83	Incertae Sedis	Incertae Sedis	-4.07221040772797e-05	-0.000102968736119087	-6.73919058967849e-05	-0.000170805542514402	0.000108416272843442	-6.47212180118047e-05	-0.000209443611092454	0.000139467318748878
Bacteria||Acidobacteriota||d142||Incertae Sedis||Incertae Sedis	full	Bacteria	Acidobacteriota	d142	Incertae Sedis	Incertae Sedis	-1.89963361807282e-06	-7.22744038262459e-06	-4.65137277032275e-06	-1.7996504499226e-05	5.51925573771278e-07	-8.99851712580614e-06	-2.29944588628335e-05	3.03954715829624e-06
Bacteria||Actinomycetota||Acidimicrobiia||Acidimicrobiales||Acidimicrobiaceae	full	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	-0.000290620296274855	-0.000643180088433442	-0.000423592803751205	-0.00148318775794007	0.000367293424795644	-0.00103481709356247	-0.00164379072047412	0.000712687360814169
Bacteria||Actinomycetota||Acidimicrobiia||Actinomarinales||Actinomarinaceae	full	Bacteria	Actinomycetota	Acidimicrobiia	Actinomarinales	Actinomarinaceae	-0.000124619837236545	-0.000255967476278057	-0.000319633243201245	-0.000810378101828319	0.00023995909991246	-0.000540184663040455	-0.000888550920682413	0.000379391932995049
Bacteria||Actinomycetota||Acidimicrobiia||Actinomarinales||Incertae Sedis	full	Bacteria	Actinomycetota	Acidimicrobiia	Actinomarinales	Incertae Sedis	-0.000174398426064888	-0.000433679931675908	-0.000133973666581656	-0.000689651643963615	0.000305053370925964	-0.000476467414176794	-0.000631870047763997	0.000462500245196758
Bacteria||Actinomycetota||Acidimicrobiia||Incertae Sedis||Incertae Sedis	full	Bacteria	Actinomycetota	Acidimicrobiia	Incertae Sedis	Incertae Sedis	9.38652565939883e-07	-8.69285019753795e-07	2.61002025500262e-06	5.46320505239595e-06	-5.68728628503689e-06	1.54460569242755e-05	1.25175483096196e-06	-3.65269683431347e-05
Bacteria||Actinomycetota||Acidimicrobiia||Microtrichales||Iamiaceae	full	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Iamiaceae	-0.000433460880069084	-0.000455388945124428	-0.0001445141869221	-0.000873357492000173	9.55642704367803e-05	-0.000235455131264615	-0.00114904895493824	0.000152598089980477
Bacteria||Actinomycetota||Acidimicrobiia||Microtrichales||Ilumatobacteraceae	full	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	-0.000267725120266591	-0.000305150681418761	2.34015423305327e-05	-0.00101758248744182	0.00021468397896331	-0.00079454964113831	-0.000817838037880694	0.00046871668519085
Bacteria||Actinomycetota||Acidimicrobiia||Microtrichales||Incertae Sedis	full	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Incertae Sedis	-0.000237812821180796	-0.000586481479530665	-0.00050485678566868	-0.00134725251767847	0.000480728465349747	-0.000921687168770788	-0.0013121327883817	0.000641624404138995
Bacteria||Actinomycetota||Acidimicrobiia||Microtrichales||Microtrichaceae	full	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Microtrichaceae	-0.000212546226763212	-0.000543640434991113	-0.000273029499774599	-0.00112021361303555	0.000519370156050081	-0.000729356742500728	-0.0011893507895066	0.000698600006125465
Bacteria||Actinomycetota||Acidimicrobiia||Microtrichales||NA	full	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	NA	-2.58729605447158e-05	-8.35922780020617e-05	-3.01414152185528e-06	-0.00013483363294458	6.73665438236298e-05	-0.000102497051977322	-8.34803416104771e-05	6.48720395914559e-05
Bacteria||Actinomycetota||Acidimicrobiia||NA||NA	full	Bacteria	Actinomycetota	Acidimicrobiia	NA	NA	-2.38913753399697e-05	-8.21463445794156e-05	5.95108392456343e-06	-8.06305085907537e-05	5.6808785282721e-05	-6.90879888048661e-05	-5.52162855901525e-05	6.76822005096459e-05
Bacteria||Actinomycetota||Actinobacteria||0319-7L14||Incertae Sedis	full	Bacteria	Actinomycetota	Actinobacteria	0319-7L14	Incertae Sedis	-3.25861304748385e-05	-0.00010557325930782	5.60522309407579e-06	-8.08593525419502e-05	7.12309374696722e-05	-5.27624942695366e-05	-6.2453675325376e-05	5.16539556730882e-05
Bacteria||Actinomycetota||Actinobacteria||Actinomycetales||Actinomycetaceae	full	Bacteria	Actinomycetota	Actinobacteria	Actinomycetales	Actinomycetaceae	-0.0701155930278018	-0.103863629061895	-0.0618384691171596	0.0656386762840306	0.0412389829879618	0.0311993841413536	0.0278839820024844	-0.0215430558157307
Bacteria||Actinomycetota||Actinobacteria||Actinomycetales||Actinomycetales Incertae Sedis	full	Bacteria	Actinomycetota	Actinobacteria	Actinomycetales	Actinomycetales Incertae Sedis	-4.39208293771717e-06	1.41919246250215e-06	-6.15850331251442e-06	-5.01972933867152e-06	1.00394729714168e-05	-1.73753546788029e-05	-1.87302440223821e-05	1.15077861569039e-05
Bacteria||Actinomycetota||Actinobacteria||Actinomycetales||Incertae Sedis	full	Bacteria	Actinomycetota	Actinobacteria	Actinomycetales	Incertae Sedis	0	0	0	0	0	0	0	0
Bacteria||Actinomycetota||Actinobacteria||Actinomycetales||NA	full	Bacteria	Actinomycetota	Actinobacteria	Actinomycetales	NA	-4.56792450835136e-05	-5.68857170649829e-05	-6.73582164522648e-05	-7.12824035466875e-05	4.11916452866143e-05	-0.000113496942533014	-1.81332379262165e-05	-6.5912523030944e-05
Bacteria||Actinomycetota||Actinobacteria||Bifidobacteriales||Bifidobacteriaceae	full	Bacteria	Actinomycetota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	0.109588809971381	0.483378167301898	0.356197479573043	-0.309752553249177	0.25953016156377	-0.538812651346773	-0.0684552382910759	-0.290837839041517
Bacteria||Actinomycetota||Actinobacteria||Catenulisporales||Actinospicaceae	full	Bacteria	Actinomycetota	Actinobacteria	Catenulisporales	Actinospicaceae	-3.56150595293731e-05	-0.000161509228945837	-1.38705060246727e-05	-0.000126986719124386	0.000138240404666594	-7.27841441688899e-05	-0.000111927945753012	0.000130567916875522
Bacteria||Actinomycetota||Actinobacteria||Catenulisporales||Catenulisporaceae	full	Bacteria	Actinomycetota	Actinobacteria	Catenulisporales	Catenulisporaceae	-2.43228583361914e-05	-6.31539013448327e-05	-1.22912968933253e-05	-6.17787276036931e-05	4.90400307800608e-05	-0.000105647239925962	-3.80755005790671e-05	8.13308509625119e-05
